trader_id,strategy,instrument,action,position_size,entry_price,pnl,is_win,holding_hours,risk_reward_ratio,fees,timestamp,emotional_state,net_pnl,is_profitable
trader_017,scalping,NVDA,BUY,3540.92,1737.2317705694893,-75.37,False,1.92,1.37,0.3,2025-09-11 08:11:32.398715,avide,-75.67,False
trader_017,scalping,NVDA,BUY,3709.91,756.1148981939294,-66.38,False,1.86,3.38,0.24,2025-09-11 11:22:15.790141,avide,-66.61999999999999,False
trader_017,scalping,ETH-USD,SELL,3102.73,778.203740250832,-44.77,False,1.43,2.92,0.15,2025-09-11 11:45:35.857494,confiant,-44.92,False
trader_017,scalping,META,BUY,2928.84,469.0014276481103,-47.5,False,1.99,3.3,0.17,2025-09-11 08:10:36.351825,calme,-47.67,False
trader_017,scalping,AMZN,BUY,1911.52,563.6029903318653,-27.79,False,0.68,1.9,0.07,2025-09-11 08:54:50.472743,calme,-27.86,False
trader_017,scalping,AMZN,BUY,3806.51,1003.9533931006094,21.24,True,0.36,2.78,0.05,2025-09-11 10:04:46.971277,avide,21.189999999999998,True
trader_017,scalping,AMZN,SELL,3575.32,814.3434414664335,-48.67,False,1.55,2.36,0.05,2025-09-11 14:05:39.511848,nerveux,-48.72,False
trader_017,scalping,AAPL,BUY,3051.5,630.4306914926478,24.67,True,2.0,2.46,0.12,2025-09-11 11:25:02.899599,nerveux,24.55,True
trader_017,mean_reversion,AMZN,BUY,2709.78,434.2300594653403,-95.51,False,23.18,2.75,0.4,2025-09-12 12:49:00.977173,nerveux,-95.91000000000001,False
trader_017,mean_reversion,AAPL,BUY,3032.38,1543.4875955899581,-56.27,False,42.08,1.68,0.13,2025-09-12 11:57:33.031916,avide,-56.400000000000006,False
trader_017,mean_reversion,AAPL,BUY,2300.99,202.90921474012166,-114.82,False,15.4,1.21,0.35,2025-09-12 08:27:09.407076,avide,-115.16999999999999,False
trader_017,mean_reversion,ETH-USD,SELL,2318.48,1479.9399106119856,103.23,True,31.12,2.15,0.16,2025-09-12 10:35:32.621119,peureux,103.07000000000001,True
trader_017,mean_reversion,AAPL,BUY,2748.5,658.8676965153751,-68.63,False,43.16,2.48,0.25,2025-09-12 13:40:02.317112,nerveux,-68.88,False
trader_017,mean_reversion,MSFT,SELL,1517.17,940.1100473693749,132.01,True,34.78,1.95,0.52,2025-09-12 13:27:54.304513,confiant,131.48999999999998,True
trader_017,mean_reversion,ETH-USD,BUY,3331.91,642.7603879635878,145.6,True,23.57,2.34,0.2,2025-09-12 12:38:56.051795,peureux,145.4,True
trader_017,mean_reversion,BTC-USD,SELL,3517.0,1668.159314483123,-97.82,False,43.17,2.4,0.3,2025-09-12 10:05:15.202032,avide,-98.11999999999999,False
trader_017,scalping,MSFT,BUY,2464.04,717.7637200332609,-65.67,False,1.28,2.02,0.19,2025-09-12 12:10:24.563306,calme,-65.86,False
trader_017,scalping,BTC-USD,BUY,1892.3,435.03529400931797,-26.66,False,0.33,2.99,0.04,2025-09-12 11:04:38.635493,peureux,-26.7,False
trader_017,scalping,AAPL,SELL,2007.8,468.61360787330227,54.18,True,1.96,2.59,0.18,2025-09-12 10:27:40.010452,calme,54.0,True
trader_017,scalping,MSFT,BUY,1704.85,726.0457043987113,45.78,True,0.24,2.51,0.09,2025-09-12 09:05:18.316242,nerveux,45.69,True
trader_017,scalping,AAPL,SELL,1867.37,100.12801808028145,-59.73,False,1.31,3.32,0.16,2025-09-12 10:50:43.621277,peureux,-59.88999999999999,False
trader_017,scalping,MSFT,BUY,4328.43,1462.4819517750275,-56.51,False,1.3,2.46,0.24,2025-09-12 11:44:42.184861,avide,-56.75,False
trader_017,scalping,EUR/USD,BUY,2714.68,954.5346064727554,-79.12,False,1.03,1.97,0.25,2025-09-12 08:54:36.549506,peureux,-79.37,False
trader_017,scalping,AMZN,BUY,4525.17,1439.2362194983398,82.07,True,0.16,2.88,0.38,2025-09-12 14:11:17.969622,peureux,81.69,True
trader_017,scalping,AMZN,SELL,2893.14,826.2383996193879,40.62,True,0.24,1.75,0.04,2025-09-12 12:03:20.256004,nerveux,40.58,True
trader_017,scalping,NVDA,SELL,3725.04,1817.781238494732,-41.81,False,0.73,2.98,0.09,2025-09-12 13:34:33.782114,peureux,-41.900000000000006,False
trader_017,scalping,BTC-USD,SELL,2317.39,942.2793442113898,-50.53,False,1.7,1.45,0.1,2025-09-12 14:22:00.125721,nerveux,-50.63,False
trader_017,scalping,EUR/USD,SELL,2921.32,320.52290049667084,-77.55,False,1.31,3.03,0.13,2025-09-12 10:09:58.744690,calme,-77.67999999999999,False
trader_017,scalping,ETH-USD,SELL,1563.17,874.3322148509662,88.02,True,1.85,3.44,0.4,2025-09-12 08:54:13.295326,calme,87.61999999999999,True
trader_017,mean_reversion,AMZN,SELL,3356.65,489.8483546008835,-54.63,False,9.88,2.11,0.22,2025-09-13 11:45:06.057251,avide,-54.85,False
trader_017,mean_reversion,NVDA,SELL,3781.8,1416.0296955334743,-61.05,False,12.14,2.79,0.27,2025-09-13 09:02:48.265886,avide,-61.32,False
trader_017,mean_reversion,NVDA,BUY,4454.44,1877.374203795643,-106.84,False,26.9,3.35,0.38,2025-09-13 12:46:26.643250,calme,-107.22,False
trader_017,mean_reversion,GOOGL,BUY,2320.44,721.0713891148763,113.32,True,31.53,2.99,0.19,2025-09-13 12:59:49.734787,peureux,113.13,True
trader_017,mean_reversion,GOOGL,BUY,4069.85,1377.0991609355383,76.21,True,25.07,1.44,0.34,2025-09-13 08:11:44.789504,calme,75.86999999999999,True
trader_017,scalping,MSFT,BUY,2357.53,1323.008517569664,-22.62,False,0.69,3.46,0.04,2025-09-13 09:32:54.606097,calme,-22.66,False
trader_017,scalping,MSFT,SELL,4035.3,1114.4503024530825,-29.89,False,1.5,1.74,0.06,2025-09-13 12:31:10.029370,confiant,-29.95,False
trader_017,scalping,GOOGL,SELL,2748.0,1371.1855452100785,33.95,True,0.77,1.47,0.15,2025-09-13 08:34:46.750266,nerveux,33.800000000000004,True
trader_017,scalping,BTC-USD,BUY,3938.63,1290.5610693260796,43.49,True,0.68,2.42,0.15,2025-09-13 08:42:23.195715,avide,43.34,True
trader_017,scalping,TSLA,BUY,4202.74,344.54873428526474,54.01,True,1.95,3.28,0.15,2025-09-13 12:23:12.181362,avide,53.86,True
trader_017,scalping,NVDA,BUY,2518.35,1803.5680165367164,-50.14,False,0.66,1.46,0.09,2025-09-13 11:51:32.849800,confiant,-50.230000000000004,False
trader_017,scalping,ETH-USD,SELL,3971.03,349.56477316391266,-37.13,False,1.15,1.83,0.06,2025-09-13 12:43:48.798868,avide,-37.190000000000005,False
trader_017,scalping,AMZN,BUY,3621.79,1051.2344929252272,-33.53,False,1.03,1.37,0.08,2025-09-13 09:39:51.558676,calme,-33.61,False
trader_017,scalping,EUR/USD,SELL,3101.61,1133.299812458044,56.14,True,1.21,2.38,0.09,2025-09-13 14:04:10.120548,nerveux,56.05,True
trader_017,mean_reversion,MSFT,SELL,2075.23,778.1199251064498,-80.58,False,25.64,2.49,0.34,2025-09-14 10:56:17.705335,avide,-80.92,False
trader_017,mean_reversion,META,SELL,2767.41,647.0550866363266,-46.3,False,23.5,2.56,0.17,2025-09-14 11:58:59.504457,confiant,-46.47,False
trader_017,mean_reversion,MSFT,BUY,2058.6,1347.3451795835713,-51.37,False,26.44,2.3,0.1,2025-09-14 11:53:21.636047,nerveux,-51.47,False
trader_017,mean_reversion,GOOGL,BUY,3377.88,460.97754771526854,-38.71,False,17.69,3.09,0.05,2025-09-14 12:06:29.603843,calme,-38.76,False
trader_017,mean_reversion,AAPL,BUY,3272.7,1798.6382821224063,39.76,True,11.99,1.37,0.13,2025-09-14 08:16:54.144685,calme,39.629999999999995,True
trader_017,scalping,MSFT,SELL,3982.27,1462.3443060535417,-23.43,False,1.04,2.05,0.11,2025-09-14 12:23:36.992781,calme,-23.54,False
trader_017,scalping,GOOGL,BUY,1692.78,1048.3070617082947,10.92,True,0.5,2.73,0.04,2025-09-14 11:00:50.265467,confiant,10.88,True
trader_017,scalping,ETH-USD,SELL,4188.42,1170.0448574454258,-22.55,False,1.27,2.72,0.08,2025-09-14 12:52:58.411345,avide,-22.63,False
trader_017,scalping,EUR/USD,SELL,4282.37,1865.2295310364154,17.32,True,0.19,3.21,0.07,2025-09-14 12:16:19.131252,calme,17.25,True
trader_017,scalping,ETH-USD,SELL,4185.31,1262.1798739203987,91.0,True,1.93,2.86,0.29,2025-09-14 12:10:34.835549,nerveux,90.71,True
trader_017,scalping,NVDA,SELL,4042.19,1950.4259638372155,97.68,True,1.93,3.14,0.3,2025-09-14 13:02:26.160153,avide,97.38000000000001,True
trader_017,scalping,TSLA,SELL,3141.9,362.8852779890759,-58.83,False,0.15,3.47,0.15,2025-09-14 11:13:49.914251,avide,-58.98,False
trader_017,scalping,EUR/USD,SELL,2337.99,1996.2370475018736,-54.71,False,0.37,1.64,0.09,2025-09-14 08:06:57.438246,avide,-54.800000000000004,False
trader_017,scalping,NVDA,SELL,4103.65,1998.177574022836,-21.11,False,0.28,2.24,0.08,2025-09-14 10:40:59.895587,peureux,-21.189999999999998,False
trader_017,scalping,BTC-USD,BUY,3618.89,1557.07726495807,68.81,True,1.07,2.33,0.11,2025-09-14 14:17:13.078881,peureux,68.7,True
trader_017,scalping,BTC-USD,BUY,3644.98,686.0663125563086,-30.37,False,0.26,2.03,0.09,2025-09-14 11:14:25.316523,avide,-30.46,False
trader_017,scalping,NVDA,BUY,2545.77,1844.488600493171,-63.3,False,0.53,2.84,0.17,2025-09-14 11:22:57.731543,peureux,-63.47,False
trader_017,mean_reversion,META,SELL,2356.38,1996.6657237942015,31.63,True,33.13,1.4,0.15,2025-09-15 13:00:34.875723,confiant,31.48,True
trader_017,mean_reversion,AMZN,SELL,1654.95,405.3051271634223,-107.42,False,45.03,1.5,0.46,2025-09-15 13:16:30.803433,nerveux,-107.88,False
trader_017,scalping,GOOGL,BUY,1748.94,805.8234976374512,-62.97,False,1.03,3.17,0.07,2025-09-15 13:03:23.891673,peureux,-63.04,False
trader_017,scalping,GOOGL,SELL,3761.26,328.2436544609368,31.87,True,1.72,2.34,0.07,2025-09-15 12:10:37.924596,calme,31.8,True
trader_017,scalping,NVDA,BUY,3769.42,1620.2496442409454,-20.81,False,1.18,2.63,0.02,2025-09-15 09:52:12.547655,confiant,-20.83,False
trader_017,scalping,GOOGL,SELL,3897.27,1460.432512198537,-29.45,False,0.44,1.57,0.05,2025-09-15 14:12:22.862126,avide,-29.5,False
trader_017,scalping,GOOGL,SELL,2298.08,1285.4611553718921,-33.55,False,1.99,2.09,0.16,2025-09-15 12:10:03.320045,confiant,-33.709999999999994,False
trader_017,scalping,META,BUY,1848.2,740.8514967164468,24.06,True,1.9,2.08,0.06,2025-09-15 08:59:26.614938,confiant,24.0,True
trader_017,scalping,ETH-USD,BUY,4445.56,831.6634659700052,99.42,True,0.43,2.24,0.16,2025-09-15 12:05:24.897883,calme,99.26,True
trader_017,scalping,AMZN,BUY,2875.83,466.6544054908227,-22.75,False,1.9,2.62,0.1,2025-09-15 10:59:02.724439,avide,-22.85,False
trader_017,scalping,ETH-USD,SELL,4202.19,763.3296687212586,-47.96,False,0.92,1.85,0.07,2025-09-15 13:17:48.482046,avide,-48.03,False
trader_017,scalping,GOOGL,BUY,3594.3,692.7090972579202,38.88,True,1.73,3.45,0.04,2025-09-15 11:30:16.020137,nerveux,38.84,True
trader_017,scalping,GOOGL,SELL,4189.99,1795.2335826857627,-44.32,False,0.82,3.4,0.22,2025-09-15 14:35:36.297048,peureux,-44.54,False
trader_017,scalping,TSLA,SELL,1904.97,1699.4943872862373,-75.46,False,0.69,2.35,0.1,2025-09-15 10:44:51.452466,confiant,-75.55999999999999,False
trader_017,scalping,EUR/USD,SELL,3125.73,210.08395681918455,-61.63,False,1.38,2.16,0.27,2025-09-15 10:56:20.805854,avide,-61.900000000000006,False
trader_017,scalping,NVDA,BUY,1944.38,1738.433609899521,-27.76,False,1.89,2.74,0.06,2025-09-15 13:10:32.431231,calme,-27.82,False
trader_017,scalping,AMZN,SELL,3167.67,1441.2584316495988,74.7,True,0.66,1.72,0.3,2025-09-15 12:47:38.358742,peureux,74.4,True
trader_017,scalping,TSLA,BUY,2303.03,685.087376458985,-29.85,False,1.34,2.21,0.07,2025-09-15 11:09:58.065115,nerveux,-29.92,False
trader_017,scalping,MSFT,SELL,2861.77,376.5200637023459,-75.8,False,1.33,1.28,0.24,2025-09-15 08:45:52.751356,avide,-76.03999999999999,False
trader_017,mean_reversion,BTC-USD,BUY,2900.79,82.4015330793162,45.93,True,18.88,1.36,0.17,2025-09-16 14:22:55.872509,nerveux,45.76,True
trader_017,mean_reversion,MSFT,SELL,2414.86,1365.0018503179606,33.73,True,26.97,1.49,0.05,2025-09-16 07:47:40.471565,confiant,33.68,True
trader_017,mean_reversion,AAPL,SELL,2519.05,869.333049725058,49.52,True,28.45,1.97,0.19,2025-09-16 10:04:28.981818,avide,49.330000000000005,True
trader_017,scalping,EUR/USD,BUY,4153.79,156.81459251174613,-53.6,False,1.54,3.04,0.21,2025-09-16 12:07:28.778360,nerveux,-53.81,False
trader_017,scalping,BTC-USD,BUY,2882.3,1299.8463592645214,-27.19,False,0.72,1.97,0.1,2025-09-16 13:05:28.279913,calme,-27.290000000000003,False
trader_017,scalping,ETH-USD,BUY,2357.64,1870.3120088767253,-48.66,False,0.67,3.09,0.19,2025-09-16 11:22:10.292929,calme,-48.849999999999994,False
trader_017,scalping,AAPL,SELL,3611.21,451.80887636038165,-40.06,False,1.25,2.8,0.13,2025-09-16 11:47:54.298718,nerveux,-40.190000000000005,False
trader_017,scalping,ETH-USD,SELL,2846.17,536.9129557579033,72.96,True,1.44,2.56,0.17,2025-09-16 09:58:19.874251,calme,72.78999999999999,True
trader_017,scalping,TSLA,SELL,1531.15,1068.6165302681393,-30.36,False,0.86,2.71,0.12,2025-09-16 08:46:34.528566,nerveux,-30.48,False
trader_017,scalping,MSFT,SELL,2268.0,236.02547730613497,-72.9,False,0.93,2.68,0.34,2025-09-16 13:14:36.266844,confiant,-73.24000000000001,False
trader_017,scalping,ETH-USD,BUY,3777.32,1471.198909602112,-78.84,False,2.0,1.85,0.19,2025-09-16 08:55:09.349040,confiant,-79.03,False
trader_017,scalping,META,BUY,3691.45,1921.1022032830322,-42.42,False,1.54,1.44,0.12,2025-09-16 13:43:01.917099,avide,-42.54,False
trader_017,mean_reversion,AAPL,BUY,1576.9,503.5615688810326,-57.37,False,31.21,2.96,0.29,2025-09-17 11:38:12.165581,nerveux,-57.66,False
trader_017,mean_reversion,META,SELL,2809.09,1048.4674648021378,-71.5,False,5.83,2.99,0.28,2025-09-17 13:03:54.450855,calme,-71.78,False
trader_017,mean_reversion,TSLA,SELL,3569.82,472.5810372200024,-67.62,False,30.24,3.47,0.21,2025-09-17 10:32:20.523361,calme,-67.83,False
trader_017,mean_reversion,GOOGL,BUY,2623.39,1985.5131475242558,-81.95,False,15.98,2.49,0.23,2025-09-17 13:28:03.607509,confiant,-82.18,False
trader_017,mean_reversion,MSFT,BUY,4215.45,630.6486574237877,-97.94,False,25.92,2.49,0.25,2025-09-17 08:09:56.617463,calme,-98.19,False
trader_017,scalping,GOOGL,SELL,2868.97,1163.6588227760162,-60.82,False,1.91,3.32,0.12,2025-09-17 10:46:11.674497,calme,-60.94,False
trader_017,scalping,META,BUY,3697.46,281.3576285792783,-29.34,False,1.75,2.4,0.11,2025-09-17 11:15:34.238439,calme,-29.45,False
trader_017,scalping,AMZN,BUY,1811.19,1409.939046430189,23.02,True,0.33,1.38,0.11,2025-09-17 09:07:59.803489,avide,22.91,True
trader_017,scalping,NVDA,SELL,4466.71,489.85367649167085,-64.36,False,1.6,1.61,0.1,2025-09-17 10:25:11.959549,confiant,-64.46,False
trader_017,scalping,ETH-USD,SELL,2602.04,1478.6693334846866,65.86,True,0.25,2.27,0.23,2025-09-17 10:24:49.607355,peureux,65.63,True
trader_017,scalping,EUR/USD,SELL,2574.79,1530.8385413804342,86.43,True,1.53,3.05,0.43,2025-09-17 12:45:05.160119,peureux,86.0,True
trader_017,scalping,GOOGL,SELL,1692.42,1188.0549570016728,42.58,True,1.16,3.18,0.04,2025-09-17 11:08:52.129012,peureux,42.54,True
trader_017,scalping,BTC-USD,SELL,2604.9,840.956719815393,-73.5,False,1.54,1.98,0.37,2025-09-17 10:58:36.528792,avide,-73.87,False
trader_017,mean_reversion,TSLA,SELL,3843.96,623.2536655751547,135.45,True,39.78,2.1,0.66,2025-09-18 13:18:33.599319,avide,134.79,True
trader_017,mean_reversion,TSLA,BUY,3673.88,432.45520745980485,-117.22,False,36.94,3.08,0.41,2025-09-18 14:09:19.502709,peureux,-117.63,False
trader_017,mean_reversion,ETH-USD,SELL,1809.19,1929.4779021890286,95.75,True,47.57,1.46,0.22,2025-09-18 07:37:47.298601,confiant,95.53,True
trader_017,mean_reversion,NVDA,SELL,4077.82,1229.197745507417,126.71,True,20.57,2.88,0.13,2025-09-18 08:28:42.853549,calme,126.58,True
trader_017,mean_reversion,AAPL,BUY,3737.6,1635.0316361285686,94.4,True,3.82,3.3,0.33,2025-09-18 07:46:32.527199,peureux,94.07000000000001,True
trader_017,mean_reversion,AAPL,SELL,2038.89,1814.4831075101167,57.69,True,35.03,1.37,0.23,2025-09-18 12:26:36.406989,nerveux,57.46,True
trader_017,scalping,EUR/USD,BUY,2275.68,1851.579475581706,-30.9,False,1.56,3.16,0.08,2025-09-18 10:13:03.434408,avide,-30.979999999999997,False
trader_017,scalping,NVDA,SELL,1905.22,175.44434430639467,-79.62,False,1.52,2.87,0.09,2025-09-18 08:58:43.522151,peureux,-79.71000000000001,False
trader_017,scalping,AMZN,SELL,4433.89,769.4974524879217,-72.95,False,1.77,3.04,0.33,2025-09-18 10:59:36.770315,calme,-73.28,False
trader_017,scalping,AAPL,BUY,4177.89,562.6949820775069,46.55,True,0.19,2.52,0.09,2025-09-18 13:21:24.636466,avide,46.459999999999994,True
trader_017,scalping,BTC-USD,BUY,4129.63,408.46044845277163,-25.46,False,1.19,2.02,0.09,2025-09-18 08:45:18.643170,confiant,-25.55,False
trader_017,scalping,TSLA,SELL,3867.53,1889.543524510659,-20.07,False,1.05,2.84,0.08,2025-09-18 13:06:47.155719,avide,-20.15,False
trader_017,scalping,BTC-USD,SELL,1886.11,645.3981877555822,-70.29,False,1.0,2.41,0.19,2025-09-18 08:12:42.453480,calme,-70.48,False
trader_017,scalping,TSLA,SELL,2176.29,838.2451530757724,-74.88,False,1.41,1.26,0.13,2025-09-18 13:44:28.722214,avide,-75.00999999999999,False
trader_017,mean_reversion,MSFT,SELL,2544.48,1743.7943941754945,-37.72,False,3.07,1.83,0.06,2025-09-19 12:27:29.636839,nerveux,-37.78,False
trader_017,mean_reversion,NVDA,BUY,3102.47,1633.808348508041,-113.07,False,27.56,1.59,0.27,2025-09-19 10:47:27.580248,nerveux,-113.33999999999999,False
trader_017,scalping,NVDA,SELL,3952.97,776.1863651960613,-51.74,False,1.56,2.53,0.07,2025-09-19 12:47:32.309819,confiant,-51.81,False
trader_017,scalping,ETH-USD,BUY,2757.44,1597.895699191397,-61.82,False,1.84,1.81,0.09,2025-09-19 11:59:59.101969,confiant,-61.910000000000004,False
trader_017,scalping,GOOGL,SELL,3644.02,377.4137401820552,-43.65,False,0.18,2.73,0.19,2025-09-19 13:33:11.310526,avide,-43.839999999999996,False
trader_017,scalping,TSLA,SELL,2961.34,1756.1890062560924,-71.45,False,1.94,1.53,0.15,2025-09-19 11:31:00.549901,confiant,-71.60000000000001,False
trader_017,scalping,ETH-USD,SELL,3845.88,318.8188076954724,15.55,True,1.78,2.37,0.04,2025-09-19 12:31:34.659291,calme,15.510000000000002,True
trader_017,scalping,TSLA,BUY,2938.27,1710.8335820379643,-65.53,False,1.79,1.77,0.08,2025-09-19 09:33:17.432237,confiant,-65.61,False
trader_017,scalping,BTC-USD,BUY,3863.71,883.0953677305615,38.95,True,1.9,1.71,0.1,2025-09-19 10:59:40.157431,peureux,38.85,True
trader_017,scalping,ETH-USD,SELL,4163.03,883.3683194469205,11.17,True,1.94,1.55,0.01,2025-09-19 09:25:50.031856,peureux,11.16,True
trader_017,scalping,AMZN,SELL,2897.94,422.06705677135335,-68.3,False,1.64,2.12,0.19,2025-09-19 08:38:56.710825,confiant,-68.49,False
trader_017,scalping,EUR/USD,SELL,2756.87,430.8083596561533,43.24,True,1.04,2.23,0.14,2025-09-19 14:06:33.342348,nerveux,43.1,True
trader_017,scalping,BTC-USD,BUY,1727.18,1532.4952091407858,49.51,True,0.33,1.93,0.23,2025-09-19 11:25:49.288959,nerveux,49.28,True
trader_017,scalping,NVDA,BUY,3448.49,773.6426156888498,-32.97,False,1.66,3.38,0.08,2025-09-19 11:03:31.719861,confiant,-33.05,False
trader_017,mean_reversion,BTC-USD,BUY,3380.59,1233.4659081522923,-99.46,False,24.51,2.21,0.46,2025-09-20 08:19:20.573529,nerveux,-99.91999999999999,False
trader_017,mean_reversion,EUR/USD,BUY,3677.7,200.26544285762205,-55.36,False,10.92,3.1,0.18,2025-09-20 09:59:36.495586,confiant,-55.54,False
trader_017,mean_reversion,AAPL,BUY,2633.88,328.7198181891964,-54.54,False,4.58,1.46,0.22,2025-09-20 09:31:23.083062,peureux,-54.76,False
trader_017,mean_reversion,EUR/USD,SELL,3846.71,531.049387094945,-59.52,False,20.49,1.74,0.1,2025-09-20 08:51:19.635615,avide,-59.620000000000005,False
trader_017,mean_reversion,META,SELL,3653.7,701.8403771678144,-79.52,False,3.26,2.48,0.37,2025-09-20 12:02:33.465664,calme,-79.89,False
trader_017,mean_reversion,ETH-USD,BUY,1791.16,1749.7704118734116,-75.87,False,34.78,1.98,0.34,2025-09-20 08:36:24.707450,calme,-76.21000000000001,False
trader_017,mean_reversion,NVDA,SELL,2321.78,564.2394537856455,-50.21,False,16.08,2.48,0.13,2025-09-20 08:21:47.528021,calme,-50.34,False
trader_017,mean_reversion,ETH-USD,BUY,3898.26,917.2173339931836,-78.45,False,24.18,1.78,0.26,2025-09-20 12:18:41.757713,confiant,-78.71000000000001,False
trader_017,scalping,MSFT,SELL,3583.4,367.0499452933868,-60.78,False,1.11,2.22,0.11,2025-09-20 11:27:46.396304,avide,-60.89,False
trader_017,scalping,BTC-USD,SELL,3744.92,275.61351711429717,-45.79,False,0.71,1.36,0.21,2025-09-20 10:49:39.643408,confiant,-46.0,False
trader_017,scalping,META,SELL,2534.96,1900.169879173132,-40.08,False,1.45,1.49,0.11,2025-09-20 07:42:01.141905,avide,-40.19,False
trader_017,scalping,GOOGL,SELL,3012.98,1331.7213767336596,-34.06,False,0.96,2.11,0.1,2025-09-20 13:12:46.443702,avide,-34.160000000000004,False
trader_017,scalping,AMZN,SELL,2008.9,1848.216785006145,-78.29,False,0.41,2.2,0.23,2025-09-20 12:07:24.403268,peureux,-78.52000000000001,False
trader_017,scalping,ETH-USD,BUY,1915.06,1761.881780610198,76.95,True,0.14,1.8,0.1,2025-09-20 12:25:45.534943,confiant,76.85000000000001,True
trader_017,scalping,TSLA,BUY,3736.35,1636.2043610258004,-66.25,False,0.57,1.77,0.19,2025-09-20 08:14:15.045206,avide,-66.44,False
trader_017,scalping,META,BUY,2347.33,1351.8785682282262,-50.12,False,0.56,3.47,0.1,2025-09-20 08:31:51.190034,peureux,-50.22,False
trader_017,mean_reversion,ETH-USD,SELL,3739.18,1700.0948541195878,-76.44,False,3.91,3.0,0.36,2025-09-21 14:17:36.127900,avide,-76.8,False
trader_017,mean_reversion,NVDA,BUY,2084.52,638.5484879633141,-73.76,False,35.37,1.54,0.16,2025-09-21 07:42:53.806022,nerveux,-73.92,False
trader_017,mean_reversion,NVDA,SELL,3621.15,1427.6637781696168,-36.08,False,32.35,3.29,0.17,2025-09-21 13:42:27.714154,calme,-36.25,False
trader_017,mean_reversion,EUR/USD,BUY,2656.49,1022.718717770427,142.8,True,36.15,3.02,0.44,2025-09-21 14:18:53.478487,calme,142.36,True
trader_017,scalping,TSLA,BUY,1782.14,1829.868886503101,-64.93,False,1.85,2.01,0.23,2025-09-21 11:47:09.798891,avide,-65.16000000000001,False
trader_017,scalping,GOOGL,SELL,2548.58,769.7879664477169,11.66,True,1.18,2.47,0.02,2025-09-21 11:30:20.237964,confiant,11.64,True
trader_017,scalping,AAPL,BUY,3004.73,1483.114214796537,-39.02,False,0.28,1.36,0.13,2025-09-21 07:52:59.822520,avide,-39.150000000000006,False
trader_017,scalping,META,BUY,2446.98,697.2271030978773,-30.65,False,0.42,1.58,0.11,2025-09-21 10:23:25.622212,avide,-30.759999999999998,False
trader_017,scalping,GOOGL,BUY,3948.21,294.0800278880197,13.08,True,1.03,2.19,0.02,2025-09-21 12:12:52.214201,nerveux,13.06,True
trader_017,scalping,ETH-USD,SELL,4140.55,1310.5570342655521,93.21,True,1.37,1.34,0.14,2025-09-21 11:35:07.168910,calme,93.07,True
trader_017,scalping,BTC-USD,SELL,3911.73,917.5418614388445,17.54,True,0.69,2.77,0.05,2025-09-21 10:52:49.128015,avide,17.49,True
trader_017,scalping,TSLA,SELL,3484.38,1181.5319848329925,-31.84,False,0.84,2.5,0.15,2025-09-21 10:40:04.326177,avide,-31.99,False
trader_017,scalping,GOOGL,BUY,3487.6,895.9759994582114,-64.81,False,1.57,1.41,0.27,2025-09-21 07:44:24.576589,calme,-65.08,False
trader_017,scalping,BTC-USD,SELL,3138.11,1296.9653238233989,-61.53,False,1.65,1.6,0.16,2025-09-21 13:31:00.812400,confiant,-61.69,False
trader_017,scalping,BTC-USD,BUY,2811.32,1093.8554544036256,83.73,True,1.08,1.68,0.37,2025-09-21 13:02:50.003097,peureux,83.36,True
trader_017,scalping,EUR/USD,SELL,2350.87,649.7219051380691,-77.17,False,1.52,2.82,0.21,2025-09-21 13:25:35.324618,peureux,-77.38,False
trader_017,scalping,BTC-USD,SELL,3037.35,1265.426108774878,-33.54,False,0.23,3.11,0.04,2025-09-21 12:00:54.410793,peureux,-33.58,False
trader_017,mean_reversion,NVDA,BUY,2783.92,118.34239159445814,-103.32,False,46.75,1.28,0.33,2025-09-22 11:18:09.118330,confiant,-103.64999999999999,False
trader_017,mean_reversion,META,BUY,1592.17,1651.0076684464623,-88.1,False,35.95,2.91,0.24,2025-09-22 12:46:07.226968,confiant,-88.33999999999999,False
trader_017,mean_reversion,MSFT,BUY,2894.08,900.612173222121,-47.25,False,30.28,2.41,0.14,2025-09-22 12:30:25.411847,confiant,-47.39,False
trader_017,scalping,GOOGL,SELL,4136.47,1591.5834183277623,73.06,True,0.25,3.33,0.23,2025-09-22 09:41:49.733867,calme,72.83,True
trader_017,scalping,AAPL,BUY,2671.6,1013.7469297489803,47.11,True,1.83,2.46,0.11,2025-09-22 13:16:12.457021,confiant,47.0,True
trader_017,scalping,GOOGL,BUY,1582.66,961.1077600377707,-56.65,False,0.65,1.91,0.11,2025-09-22 08:44:25.974220,calme,-56.76,False
trader_017,scalping,GOOGL,BUY,1726.36,273.1087854819225,-35.31,False,0.88,2.98,0.14,2025-09-22 08:58:26.644628,confiant,-35.45,False
trader_017,scalping,AMZN,SELL,2850.41,1463.4880537224217,-67.13,False,0.11,1.89,0.21,2025-09-22 12:51:24.815558,nerveux,-67.33999999999999,False
trader_017,scalping,AAPL,SELL,2123.23,106.95825160462067,-29.39,False,1.89,1.91,0.14,2025-09-22 12:36:07.242061,nerveux,-29.53,False
trader_017,scalping,AMZN,SELL,2251.11,1893.017741496581,65.73,True,1.96,2.63,0.17,2025-09-22 10:31:03.957680,calme,65.56,True
trader_017,scalping,ETH-USD,BUY,3033.73,1286.8345369495053,-28.64,False,0.98,1.23,0.12,2025-09-22 10:27:07.595747,avide,-28.76,False
